ntaname,borough,spc_common,count,area,total,spc_per
astoria,queens,chinese tree lilac,1,1.410967401,4388,0.022789426
astoria,queens,common hackberry,7,1.410967401,4388,0.15952598
astoria,queens,cornelian cherry,6,1.410967401,4388,0.136736554
astoria,queens,crab apple,24,1.410967401,4388,0.546946217
astoria,queens,crimson king maple,28,1.410967401,4388,0.63810392
astoria,queens,dawn redwood,41,1.410967401,4388,0.934366454
astoria,queens,douglas-fir,1,1.410967401,4388,0.022789426
astoria,queens,eastern cottonwood,1,1.410967401,4388,0.022789426
astoria,queens,eastern redbud,16,1.410967401,4388,0.364630811
astoria,queens,empress tree,1,1.410967401,4388,0.022789426
astoria,queens,english oak,9,1.410967401,4388,0.205104831
astoria,queens,european hornbeam,15,1.410967401,4388,0.341841386
astoria,queens,false cypress,1,1.410967401,4388,0.022789426
astoria,queens,flowering dogwood,11,1.410967401,4388,0.250683683
astoria,queens,ginkgo,134,1.410967401,4388,3.053783045
astoria,queens,golden raintree,15,1.410967401,4388,0.341841386
astoria,queens,green ash,174,1.410967401,4388,3.965360073
astoria,queens,hardy rubber tree,7,1.410967401,4388,0.15952598
astoria,queens,hawthorn,18,1.410967401,4388,0.410209663
astoria,queens,hedge maple,4,1.410967401,4388,0.091157703
astoria,queens,holly,1,1.410967401,4388,0.022789426
astoria,queens,honeylocust,323,1.410967401,4388,7.360984503
astoria,queens,horse chestnut,4,1.410967401,4388,0.091157703
astoria,queens,japanese hornbeam,9,1.410967401,4388,0.205104831
astoria,queens,japanese snowbell,1,1.410967401,4388,0.022789426
astoria,queens,japanese tree lilac,46,1.410967401,4388,1.048313582
astoria,queens,japanese zelkova,224,1.410967401,4388,5.104831358
astoria,queens,katsura tree,11,1.410967401,4388,0.250683683
astoria,queens,kentucky coffeetree,37,1.410967401,4388,0.843208751
astoria,queens,kentucky yellowwood,10,1.410967401,4388,0.227894257
astoria,queens,kousa dogwood,2,1.410967401,4388,0.045578851
astoria,queens,littleleaf linden,237,1.410967401,4388,5.401093892
astoria,queens,london planetree,466,1.410967401,4388,10.61987238
astoria,queens,maple,24,1.410967401,4388,0.546946217
astoria,queens,mimosa,1,1.410967401,4388,0.022789426
astoria,queens,mulberry,5,1.410967401,4388,0.113947129
astoria,queens,northern red oak,115,1.410967401,4388,2.620783956
astoria,queens,norway maple,183,1.410967401,4388,4.170464904
astoria,queens,oklahoma redbud,4,1.410967401,4388,0.091157703
astoria,queens,paper birch,7,1.410967401,4388,0.15952598
astoria,queens,paperbark maple,2,1.410967401,4388,0.045578851
astoria,queens,pin oak,530,1.410967401,4388,12.07839562
astoria,queens,purple-leaf plum,55,1.410967401,4388,1.253418414
astoria,queens,red maple,19,1.410967401,4388,0.432999088
astoria,queens,sassafras,1,1.410967401,4388,0.022789426
astoria,queens,sawtooth oak,31,1.410967401,4388,0.706472197
astoria,queens,scarlet oak,1,1.410967401,4388,0.022789426
astoria,queens,schumard's oak,2,1.410967401,4388,0.045578851
astoria,queens,serviceberry,10,1.410967401,4388,0.227894257
astoria,queens,shantung maple,2,1.410967401,4388,0.045578851
astoria,queens,shingle oak,26,1.410967401,4388,0.592525068
astoria,queens,siberian elm,12,1.410967401,4388,0.273473108
astoria,queens,silver birch,1,1.410967401,4388,0.022789426
astoria,queens,silver linden,80,1.410967401,4388,1.823154057
astoria,queens,silver maple,26,1.410967401,4388,0.592525068
astoria,queens,sophora,77,1.410967401,4388,1.754785779
astoria,queens,southern magnolia,1,1.410967401,4388,0.022789426
astoria,queens,sugar maple,15,1.410967401,4388,0.341841386
astoria,queens,swamp white oak,58,1.410967401,4388,1.321786691
astoria,queens,sweetgum,64,1.410967401,4388,1.458523245
astoria,queens,sycamore maple,12,1.410967401,4388,0.273473108
astoria,queens,tree of heaven,3,1.410967401,4388,0.068368277
astoria,queens,tulip-poplar,14,1.410967401,4388,0.31905196
astoria,queens,two-winged silverbell,2,1.410967401,4388,0.045578851
astoria,queens,white ash,16,1.410967401,4388,0.364630811
astoria,queens,white oak,22,1.410967401,4388,0.501367366
astoria,queens,willow oak,16,1.410967401,4388,0.364630811
auburndale,queens,'schubert' chokecherry,38,1.2254977,5232,0.726299694
auburndale,queens,american beech,4,1.2254977,5232,0.076452599
auburndale,queens,american elm,68,1.2254977,5232,1.29969419
auburndale,queens,american hophornbeam,9,1.2254977,5232,0.172018349
auburndale,queens,american hornbeam,21,1.2254977,5232,0.401376147
auburndale,queens,american linden,85,1.2254977,5232,1.624617737
auburndale,queens,amur maackia,19,1.2254977,5232,0.363149847
auburndale,queens,amur maple,6,1.2254977,5232,0.114678899
auburndale,queens,ash,30,1.2254977,5232,0.573394495
auburndale,queens,atlas cedar,5,1.2254977,5232,0.095565749
auburndale,queens,bald cypress,2,1.2254977,5232,0.0382263
auburndale,queens,black cherry,3,1.2254977,5232,0.05733945
auburndale,queens,black locust,3,1.2254977,5232,0.05733945
auburndale,queens,black maple,1,1.2254977,5232,0.01911315
auburndale,queens,black oak,7,1.2254977,5232,0.133792049
auburndale,queens,black walnut,4,1.2254977,5232,0.076452599
auburndale,queens,boxelder,1,1.2254977,5232,0.01911315
auburndale,queens,bur oak,4,1.2254977,5232,0.076452599
auburndale,queens,callery pear,308,1.2254977,5232,5.886850153
auburndale,queens,catalpa,6,1.2254977,5232,0.114678899
auburndale,queens,cherry,220,1.2254977,5232,4.204892966
auburndale,queens,chinese chestnut,1,1.2254977,5232,0.01911315
auburndale,queens,chinese elm,14,1.2254977,5232,0.267584098
auburndale,queens,chinese tree lilac,2,1.2254977,5232,0.0382263
auburndale,queens,cockspur hawthorn,1,1.2254977,5232,0.01911315
auburndale,queens,common hackberry,10,1.2254977,5232,0.191131498
auburndale,queens,cornelian cherry,2,1.2254977,5232,0.0382263
auburndale,queens,crab apple,28,1.2254977,5232,0.535168196
auburndale,queens,crepe myrtle,8,1.2254977,5232,0.152905199
auburndale,queens,crimson king maple,46,1.2254977,5232,0.879204893
auburndale,queens,dawn redwood,16,1.2254977,5232,0.305810398
auburndale,queens,eastern cottonwood,1,1.2254977,5232,0.01911315
auburndale,queens,eastern hemlock,1,1.2254977,5232,0.01911315
auburndale,queens,eastern redbud,18,1.2254977,5232,0.344036697
auburndale,queens,eastern redcedar,6,1.2254977,5232,0.114678899
auburndale,queens,empress tree,1,1.2254977,5232,0.01911315
auburndale,queens,english oak,9,1.2254977,5232,0.172018349
auburndale,queens,european hornbeam,12,1.2254977,5232,0.229357798
auburndale,queens,false cypress,2,1.2254977,5232,0.0382263
auburndale,queens,flowering dogwood,22,1.2254977,5232,0.420489297
auburndale,queens,ginkgo,153,1.2254977,5232,2.924311927
auburndale,queens,golden raintree,16,1.2254977,5232,0.305810398
auburndale,queens,green ash,99,1.2254977,5232,1.892201835
auburndale,queens,hardy rubber tree,7,1.2254977,5232,0.133792049
auburndale,queens,hawthorn,6,1.2254977,5232,0.114678899
auburndale,queens,hedge maple,9,1.2254977,5232,0.172018349
auburndale,queens,holly,1,1.2254977,5232,0.01911315
auburndale,queens,honeylocust,106,1.2254977,5232,2.025993884
auburndale,queens,horse chestnut,10,1.2254977,5232,0.191131498
auburndale,queens,japanese maple,31,1.2254977,5232,0.592507645
auburndale,queens,japanese tree lilac,42,1.2254977,5232,0.802752294
auburndale,queens,japanese zelkova,154,1.2254977,5232,2.943425076
auburndale,queens,katsura tree,2,1.2254977,5232,0.0382263
auburndale,queens,kentucky coffeetree,9,1.2254977,5232,0.172018349
auburndale,queens,kentucky yellowwood,4,1.2254977,5232,0.076452599
auburndale,queens,kousa dogwood,5,1.2254977,5232,0.095565749
auburndale,queens,littleleaf linden,298,1.2254977,5232,5.695718654
auburndale,queens,london planetree,980,1.2254977,5232,18.73088685
auburndale,queens,magnolia,9,1.2254977,5232,0.172018349
auburndale,queens,maple,98,1.2254977,5232,1.873088685
auburndale,queens,mulberry,10,1.2254977,5232,0.191131498
auburndale,queens,northern red oak,48,1.2254977,5232,0.917431193
auburndale,queens,norway maple,442,1.2254977,5232,8.448012232
auburndale,queens,norway spruce,1,1.2254977,5232,0.01911315
auburndale,queens,oklahoma redbud,3,1.2254977,5232,0.05733945
auburndale,queens,paper birch,2,1.2254977,5232,0.0382263
auburndale,queens,persian ironwood,6,1.2254977,5232,0.114678899
auburndale,queens,pin oak,596,1.2254977,5232,11.39143731
auburndale,queens,pine,9,1.2254977,5232,0.172018349
auburndale,queens,purple-leaf plum,28,1.2254977,5232,0.535168196
auburndale,queens,quaking aspen,1,1.2254977,5232,0.01911315
auburndale,queens,red maple,117,1.2254977,5232,2.236238532
auburndale,queens,river birch,11,1.2254977,5232,0.210244648
auburndale,queens,sassafras,1,1.2254977,5232,0.01911315
auburndale,queens,sawtooth oak,7,1.2254977,5232,0.133792049
auburndale,queens,scarlet oak,3,1.2254977,5232,0.05733945
auburndale,queens,schumard's oak,9,1.2254977,5232,0.172018349
auburndale,queens,serviceberry,17,1.2254977,5232,0.324923547
auburndale,queens,shingle oak,4,1.2254977,5232,0.076452599
auburndale,queens,siberian elm,14,1.2254977,5232,0.267584098
auburndale,queens,silver birch,1,1.2254977,5232,0.01911315
auburndale,queens,silver linden,94,1.2254977,5232,1.796636086
auburndale,queens,silver maple,213,1.2254977,5232,4.071100917
auburndale,queens,smoketree,3,1.2254977,5232,0.05733945
auburndale,queens,sophora,83,1.2254977,5232,1.586391437
auburndale,queens,southern magnolia,1,1.2254977,5232,0.01911315
auburndale,queens,spruce,1,1.2254977,5232,0.01911315
auburndale,queens,sugar maple,23,1.2254977,5232,0.439602446
auburndale,queens,swamp white oak,43,1.2254977,5232,0.821865443
auburndale,queens,sweetgum,74,1.2254977,5232,1.414373089
auburndale,queens,sycamore maple,27,1.2254977,5232,0.516055046
auburndale,queens,tartar maple,2,1.2254977,5232,0.0382263
auburndale,queens,tree of heaven,1,1.2254977,5232,0.01911315
auburndale,queens,tulip-poplar,8,1.2254977,5232,0.152905199
auburndale,queens,turkish hazelnut,2,1.2254977,5232,0.0382263
auburndale,queens,two-winged silverbell,2,1.2254977,5232,0.0382263
auburndale,queens,weeping willow,5,1.2254977,5232,0.095565749
auburndale,queens,white ash,6,1.2254977,5232,0.114678899
auburndale,queens,white oak,12,1.2254977,5232,0.229357798
auburndale,queens,white pine,2,1.2254977,5232,0.0382263
auburndale,queens,willow oak,24,1.2254977,5232,0.458715596
baisley park,queens,'schubert' chokecherry,40,1.579666568,4808,0.831946755
baisley park,queens,american beech,1,1.579666568,4808,0.020798669
baisley park,queens,american elm,13,1.579666568,4808,0.270382696
baisley park,queens,american hophornbeam,9,1.579666568,4808,0.18718802
baisley park,queens,american hornbeam,5,1.579666568,4808,0.103993344
baisley park,queens,american linden,123,1.579666568,4808,2.558236273
baisley park,queens,amur cork tree,1,1.579666568,4808,0.020798669
baisley park,queens,amur maackia,15,1.579666568,4808,0.311980033
baisley park,queens,amur maple,25,1.579666568,4808,0.519966722
baisley park,queens,arborvitae,4,1.579666568,4808,0.083194676
baisley park,queens,ash,16,1.579666568,4808,0.332778702
baisley park,queens,atlantic white cedar,2,1.579666568,4808,0.041597338
baisley park,queens,black cherry,1,1.579666568,4808,0.020798669
baisley park,queens,black locust,9,1.579666568,4808,0.18718802
baisley park,queens,black oak,3,1.579666568,4808,0.062396007
baisley park,queens,callery pear,312,1.579666568,4808,6.489184692
baisley park,queens,catalpa,2,1.579666568,4808,0.041597338
baisley park,queens,cherry,327,1.579666568,4808,6.801164725
baisley park,queens,chinese chestnut,1,1.579666568,4808,0.020798669
baisley park,queens,chinese elm,5,1.579666568,4808,0.103993344
baisley park,queens,chinese fringetree,1,1.579666568,4808,0.020798669
baisley park,queens,cockspur hawthorn,1,1.579666568,4808,0.020798669
baisley park,queens,common hackberry,10,1.579666568,4808,0.207986689
baisley park,queens,cornelian cherry,2,1.579666568,4808,0.041597338
baisley park,queens,crab apple,10,1.579666568,4808,0.207986689
baisley park,queens,crepe myrtle,4,1.579666568,4808,0.083194676
baisley park,queens,crimson king maple,9,1.579666568,4808,0.18718802
baisley park,queens,dawn redwood,6,1.579666568,4808,0.124792013
baisley park,queens,douglas-fir,1,1.579666568,4808,0.020798669
baisley park,queens,eastern hemlock,2,1.579666568,4808,0.041597338
baisley park,queens,eastern redbud,21,1.579666568,4808,0.436772047
baisley park,queens,eastern redcedar,17,1.579666568,4808,0.353577371
baisley park,queens,empress tree,2,1.579666568,4808,0.041597338
baisley park,queens,english oak,2,1.579666568,4808,0.041597338
baisley park,queens,european hornbeam,13,1.579666568,4808,0.270382696
baisley park,queens,false cypress,1,1.579666568,4808,0.020798669
baisley park,queens,flowering dogwood,6,1.579666568,4808,0.124792013
baisley park,queens,ginkgo,279,1.579666568,4808,5.802828619
baisley park,queens,golden raintree,25,1.579666568,4808,0.519966722
baisley park,queens,green ash,193,1.579666568,4808,4.014143095
baisley park,queens,hardy rubber tree,10,1.579666568,4808,0.207986689
baisley park,queens,hawthorn,27,1.579666568,4808,0.56156406
baisley park,queens,hedge maple,13,1.579666568,4808,0.270382696
baisley park,queens,honeylocust,351,1.579666568,4808,7.300332779
baisley park,queens,horse chestnut,9,1.579666568,4808,0.18718802
baisley park,queens,japanese maple,3,1.579666568,4808,0.062396007
baisley park,queens,japanese snowbell,1,1.579666568,4808,0.020798669
baisley park,queens,japanese tree lilac,52,1.579666568,4808,1.081530782
baisley park,queens,japanese zelkova,194,1.579666568,4808,4.034941764
baisley park,queens,katsura tree,7,1.579666568,4808,0.145590682
baisley park,queens,kentucky coffeetree,24,1.579666568,4808,0.499168053
baisley park,queens,kentucky yellowwood,1,1.579666568,4808,0.020798669
baisley park,queens,kousa dogwood,1,1.579666568,4808,0.020798669
baisley park,queens,littleleaf linden,231,1.579666568,4808,4.804492512
baisley park,queens,london planetree,594,1.579666568,4808,12.35440932
baisley park,queens,maple,48,1.579666568,4808,0.998336106
baisley park,queens,mulberry,7,1.579666568,4808,0.145590682
baisley park,queens,northern red oak,39,1.579666568,4808,0.811148087
baisley park,queens,norway maple,362,1.579666568,4808,7.529118136
baisley park,queens,persian ironwood,1,1.579666568,4808,0.020798669
baisley park,queens,pin oak,466,1.579666568,4808,9.6921797
baisley park,queens,pine,8,1.579666568,4808,0.166389351
baisley park,queens,pond cypress,1,1.579666568,4808,0.020798669
baisley park,queens,purple-leaf plum,51,1.579666568,4808,1.060732113
baisley park,queens,quaking aspen,3,1.579666568,4808,0.062396007
baisley park,queens,red maple,51,1.579666568,4808,1.060732113
baisley park,queens,river birch,3,1.579666568,4808,0.062396007
baisley park,queens,sassafras,1,1.579666568,4808,0.020798669
baisley park,queens,sawtooth oak,3,1.579666568,4808,0.062396007
baisley park,queens,scarlet oak,13,1.579666568,4808,0.270382696
baisley park,queens,schumard's oak,2,1.579666568,4808,0.041597338
baisley park,queens,serviceberry,28,1.579666568,4808,0.582362729
baisley park,queens,siberian elm,5,1.579666568,4808,0.103993344
baisley park,queens,silver linden,123,1.579666568,4808,2.558236273
baisley park,queens,silver maple,66,1.579666568,4808,1.372712146
baisley park,queens,sophora,89,1.579666568,4808,1.851081531
baisley park,queens,sugar maple,42,1.579666568,4808,0.873544093
baisley park,queens,swamp white oak,24,1.579666568,4808,0.499168053
baisley park,queens,sweetgum,22,1.579666568,4808,0.457570715
baisley park,queens,sycamore maple,22,1.579666568,4808,0.457570715
